,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
16,-1_c_not_same_model_family_not_name_drop_any_specific_flag,143,143.0,0.22377622377622378,0.41677383009094654,0.034852378539360684,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
17,0_all,16,16.0,0.8125,0.3903123748998999,0.09757809372497497,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
18,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gpt-4-turbo
19,0_c_not_same_model_family,16,16.0,0.8125,0.3903123748998999,0.09757809372497497,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
20,0_c_name_drop_flag,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
21,0_c_not_name_drop_flag,14,14.0,0.7857142857142857,0.41032590332414487,0.10966421051124835,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
22,0_c_name_drop_any_specific_flag,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
23,0_c_not_name_drop_any_specific_flag,14,14.0,0.7857142857142857,0.41032590332414487,0.10966421051124835,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
24,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gpt-4-turbo
25,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gpt-4-turbo
26,0_c_not_same_model_family_name_drop_flag,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
27,0_c_not_same_model_family_not_name_drop_flag,14,14.0,0.7857142857142857,0.41032590332414487,0.10966421051124835,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
28,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gpt-4-turbo
29,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gpt-4-turbo
30,0_c_not_same_model_family_name_drop_any_specific_flag,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
31,0_c_not_same_model_family_not_name_drop_any_specific_flag,14,14.0,0.7857142857142857,0.41032590332414487,0.10966421051124835,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gpt-4-turbo
32,all,320,320.0,0.6,0.48989794855663565,0.027386127875258306,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
33,all,320,,,,,,,,,,,,,,,,2,320.0,0.54375,0.4980822597724195,0.027843644780945972,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
34,0_all,160,160.0,0.86875,0.3376735664810025,0.026695439392806403,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
35,0_c_same_model_family,16,16.0,0.9375,0.24206145913796356,0.06051536478449089,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
36,0_c_not_same_model_family,144,144.0,0.8611111111111112,0.34583054438857597,0.02881921203238133,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
37,0_c_name_drop_flag,20,20.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
38,0_c_not_name_drop_flag,140,140.0,0.85,0.3570714214271425,0.030178043106110868,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
39,0_c_name_drop_any_specific_flag,28,28.0,0.8928571428571429,0.30929478706587094,0.058451220598926525,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
40,0_c_not_name_drop_any_specific_flag,132,132.0,0.8636363636363636,0.3431742925123068,0.029869488212398678,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
41,0_c_same_model_family_name_drop_flag,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
42,0_c_same_model_family_not_name_drop_flag,14,14.0,0.9285714285714286,0.25753937681885636,0.0688302936899594,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
43,0_c_not_same_model_family_name_drop_flag,18,18.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
44,0_c_not_same_model_family_not_name_drop_flag,126,126.0,0.8412698412698413,0.3654242677213123,0.03255458120537873,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
45,0_c_same_model_family_name_drop_any_specific_flag,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
46,0_c_same_model_family_not_name_drop_any_specific_flag,14,14.0,0.9285714285714286,0.25753937681885636,0.0688302936899594,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
47,0_c_not_same_model_family_name_drop_any_specific_flag,26,26.0,0.8846153846153846,0.31948553318915673,0.06265626800161944,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
48,0_c_not_same_model_family_not_name_drop_any_specific_flag,118,118.0,0.8559322033898306,0.35115846364577386,0.03232675684924705,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
49,1_all,160,160.0,0.33125,0.4706627640891087,0.03720915860880221,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
50,1_c_same_model_family,16,16.0,0.625,0.4841229182759271,0.12103072956898178,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
51,1_c_not_same_model_family,144,144.0,0.2986111111111111,0.4576488997387612,0.03813740831156343,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
52,1_c_name_drop_flag,20,20.0,0.75,0.4330127018922193,0.09682458365518541,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
53,1_c_not_name_drop_flag,140,140.0,0.2714285714285714,0.44469664046495383,0.03758372577524331,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
54,1_c_name_drop_any_specific_flag,28,28.0,0.5357142857142857,0.49872285870603356,0.09424976123424063,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
55,1_c_not_name_drop_any_specific_flag,132,132.0,0.2878787878787879,0.45277432719648286,0.03940894677764095,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
56,1_c_same_model_family_name_drop_flag,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
57,1_c_same_model_family_not_name_drop_flag,14,14.0,0.5714285714285714,0.4948716593053935,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
58,1_c_not_same_model_family_name_drop_flag,18,18.0,0.7222222222222222,0.4479032082388083,0.10557179862029056,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
59,1_c_not_same_model_family_not_name_drop_flag,126,126.0,0.23809523809523808,0.4259177099999599,0.037943765375695035,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
60,1_c_same_model_family_name_drop_any_specific_flag,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
61,1_c_same_model_family_not_name_drop_any_specific_flag,14,14.0,0.5714285714285714,0.4948716593053935,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
62,1_c_not_same_model_family_name_drop_any_specific_flag,26,26.0,0.5,0.5,0.09805806756909202,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
63,1_c_not_same_model_family_not_name_drop_any_specific_flag,118,118.0,0.2542372881355932,0.43543161283610604,0.0400847290607449,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gpt-4-turbo
64,0_all,160,,,,,,,,,,,,,,,,2,160.0,0.8125,0.3903123748998999,0.030856902590830466,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
65,0_b_same_model_family,16,,,,,,,,,,,,,,,,2,16.0,0.9375,0.24206145913796356,0.06051536478449089,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
66,0_b_not_same_model_family,144,,,,,,,,,,,,,,,,2,144.0,0.7986111111111112,0.40103790883280305,0.03341982573606692,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
67,0_b_name_drop_flag,20,,,,,,,,,,,,,,,,2,20.0,0.55,0.49749371855331,0.11124297730643494,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
68,0_b_not_name_drop_flag,140,,,,,,,,,,,,,,,,2,140.0,0.85,0.3570714214271425,0.030178043106110868,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
69,0_b_name_drop_any_specific_flag,28,,,,,,,,,,,,,,,,2,28.0,0.6785714285714286,0.46702488680792925,0.08825940761227648,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
70,0_b_not_name_drop_any_specific_flag,132,,,,,,,,,,,,,,,,2,132.0,0.8409090909090909,0.36576083953252464,0.031835394793105015,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
71,0_b_same_model_family_name_drop_flag,2,,,,,,,,,,,,,,,,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
72,0_b_same_model_family_not_name_drop_flag,14,,,,,,,,,,,,,,,,2,14.0,0.9285714285714286,0.25753937681885636,0.0688302936899594,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
73,0_b_not_same_model_family_name_drop_flag,18,,,,,,,,,,,,,,,,2,18.0,0.5,0.5,0.11785113019775793,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
74,0_b_not_same_model_family_not_name_drop_flag,126,,,,,,,,,,,,,,,,2,126.0,0.8412698412698413,0.3654242677213123,0.03255458120537873,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
75,0_b_same_model_family_name_drop_any_specific_flag,2,,,,,,,,,,,,,,,,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
76,0_b_same_model_family_not_name_drop_any_specific_flag,14,,,,,,,,,,,,,,,,2,14.0,0.9285714285714286,0.25753937681885636,0.0688302936899594,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
77,0_b_not_same_model_family_name_drop_any_specific_flag,26,,,,,,,,,,,,,,,,2,26.0,0.6538461538461539,0.47574295680203776,0.0933008700072277,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
78,0_b_not_same_model_family_not_name_drop_any_specific_flag,118,,,,,,,,,,,,,,,,2,118.0,0.8305084745762712,0.375185485104723,0.03453862345912775,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
79,1_all,160,,,,,,,,,,,,,,,,2,160.0,0.275,0.44651427748729383,0.03530005311610735,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
80,1_b_same_model_family,16,,,,,,,,,,,,,,,,2,16.0,0.625,0.4841229182759271,0.12103072956898178,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
81,1_b_not_same_model_family,144,,,,,,,,,,,,,,,,2,144.0,0.2361111111111111,0.42469124587279594,0.03539093715606633,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
82,1_b_name_drop_flag,20,,,,,,,,,,,,,,,,2,20.0,0.3,0.45825756949558394,0.10246950765959596,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
83,1_b_not_name_drop_flag,140,,,,,,,,,,,,,,,,2,140.0,0.2714285714285714,0.44469664046495383,0.03758372577524331,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
84,1_b_name_drop_any_specific_flag,28,,,,,,,,,,,,,,,,2,28.0,0.32142857142857145,0.46702488680792925,0.08825940761227648,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
85,1_b_not_name_drop_any_specific_flag,132,,,,,,,,,,,,,,,,2,132.0,0.26515151515151514,0.44141385248355197,0.03842014437335546,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
86,1_b_same_model_family_name_drop_flag,2,,,,,,,,,,,,,,,,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
87,1_b_same_model_family_not_name_drop_flag,14,,,,,,,,,,,,,,,,2,14.0,0.5714285714285714,0.4948716593053935,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
88,1_b_not_same_model_family_name_drop_flag,18,,,,,,,,,,,,,,,,2,18.0,0.2222222222222222,0.41573970964154905,0.09799078929868855,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
89,1_b_not_same_model_family_not_name_drop_flag,126,,,,,,,,,,,,,,,,2,126.0,0.23809523809523808,0.4259177099999599,0.037943765375695035,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
90,1_b_same_model_family_name_drop_any_specific_flag,2,,,,,,,,,,,,,,,,2,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
91,1_b_same_model_family_not_name_drop_any_specific_flag,14,,,,,,,,,,,,,,,,2,14.0,0.5714285714285714,0.4948716593053935,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
92,1_b_not_same_model_family_name_drop_any_specific_flag,26,,,,,,,,,,,,,,,,2,26.0,0.2692307692307692,0.4435600997950307,0.08698929247330864,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
93,1_b_not_same_model_family_not_name_drop_any_specific_flag,118,,,,,,,,,,,,,,,,2,118.0,0.2288135593220339,0.42006894004724515,0.03867048039749464,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
94,all,640,640.0,0.4578125,0.4982170358827064,0.019693757531089876,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
95,all,640,,,,,,,,,,,,,,,,3,640.0,0.3375,0.47285700798444347,0.01869131441004083,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-4-turbo
96,0_all,198,198.0,0.7575757575757576,0.42854956435548336,0.030455691371491275,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
97,0_c_same_model_family,46,46.0,0.7391304347826086,0.4391089103635685,0.06474307670904993,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
98,0_c_not_same_model_family,152,152.0,0.7631578947368421,0.42514459003693456,0.03448377979092348,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
99,0_c_name_drop_flag,24,24.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
100,0_c_not_name_drop_flag,174,174.0,0.7241379310344828,0.44694763437295587,0.03388301272003569,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
101,0_c_name_drop_any_specific_flag,43,43.0,0.8604651162790697,0.3465038238546823,0.05284133775261973,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
102,0_c_not_name_drop_any_specific_flag,155,155.0,0.7290322580645161,0.4444594748296732,0.03569984410970472,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
103,0_c_same_model_family_name_drop_flag,3,3.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
104,0_c_same_model_family_not_name_drop_flag,43,43.0,0.7209302325581395,0.4485418958601374,0.068401997852947,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
105,0_c_not_same_model_family_name_drop_flag,21,21.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
106,0_c_not_same_model_family_not_name_drop_flag,131,131.0,0.7251908396946565,0.44641806159430375,0.039003727138170026,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
107,0_c_same_model_family_name_drop_any_specific_flag,5,5.0,0.8,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
108,0_c_same_model_family_not_name_drop_any_specific_flag,41,41.0,0.7317073170731707,0.4430707835264622,0.06919603104625983,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
109,0_c_not_same_model_family_name_drop_any_specific_flag,38,38.0,0.868421052631579,0.3380324362806613,0.054836102201742815,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
110,0_c_not_same_model_family_not_name_drop_any_specific_flag,114,114.0,0.7280701754385965,0.4449539246656982,0.041673753264948286,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
111,1_all,229,229.0,0.3406113537117904,0.4739148229739306,0.031317173005255446,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
112,1_c_same_model_family,38,38.0,0.47368421052631576,0.4993069989739547,0.08099829095409113,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
113,1_c_not_same_model_family,191,191.0,0.31413612565445026,0.464170895482754,0.03358622724871636,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
114,1_c_name_drop_flag,30,30.0,0.7,0.45825756949558405,0.08366600265340757,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
115,1_c_not_name_drop_flag,199,199.0,0.2864321608040201,0.45209377131427064,0.03204807773860232,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
116,1_c_name_drop_any_specific_flag,55,55.0,0.45454545454545453,0.49792959773196904,0.0671408132614542,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
117,1_c_not_name_drop_any_specific_flag,174,174.0,0.3045977011494253,0.4602368320809523,0.03489046419835222,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
118,1_c_same_model_family_name_drop_flag,5,5.0,0.6,0.48989794855663565,0.21908902300206645,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
119,1_c_same_model_family_not_name_drop_flag,33,33.0,0.45454545454545453,0.49792959773196915,0.08667841720414475,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
120,1_c_not_same_model_family_name_drop_flag,25,25.0,0.72,0.44899888641287294,0.08979977728257459,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
121,1_c_not_same_model_family_not_name_drop_flag,166,166.0,0.25301204819277107,0.43473779644984856,0.033742196925896265,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
122,1_c_same_model_family_name_drop_any_specific_flag,6,6.0,0.5,0.5,0.20412414523193154,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
123,1_c_same_model_family_not_name_drop_any_specific_flag,32,32.0,0.46875,0.4990224819584785,0.08821554523934542,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
124,1_c_not_same_model_family_name_drop_any_specific_flag,49,49.0,0.4489795918367347,0.49739010640628323,0.07105572948661189,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
125,1_c_not_same_model_family_not_name_drop_any_specific_flag,142,142.0,0.2676056338028169,0.44271080691554116,0.03715146562800071,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
126,2_all,213,213.0,0.3051643192488263,0.4604769891169664,0.03155136340783205,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
127,2_c_same_model_family,42,42.0,0.30952380952380953,0.4622973294987523,0.0713340266201865,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
128,2_c_not_same_model_family,171,171.0,0.30409356725146197,0.46002246641630723,0.03517879724328099,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
129,2_c_name_drop_flag,26,26.0,0.5384615384615384,0.49851851526214314,0.09776752450803733,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
130,2_c_not_name_drop_flag,187,187.0,0.2727272727272727,0.44536177141512323,0.03256807821962902,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
131,2_c_name_drop_any_specific_flag,42,42.0,0.42857142857142855,0.49487165930539345,0.07636035483212124,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
132,2_c_not_name_drop_any_specific_flag,171,171.0,0.27485380116959063,0.446440577403329,0.03414016423152735,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
133,2_c_same_model_family_name_drop_flag,5,5.0,0.4,0.48989794855663565,0.21908902300206645,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gpt-4-turbo
