,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
70,0_b_not_name_drop_any_specific_flag,124,,,,,,,,,,,,,,,,2,124.0,0.8870967741935484,0.3164744656507836,0.028420245993485593,1.0,110.0,-0.017265369713464908,0.08896198541593704,0.008482192495910795,0.8870967741935484,14.0,-0.01021949696510714,0.03250724605452481,0.00868792695168506,0.11290322580645161,meta-llama/Llama-3-70b-chat-hf
71,0_b_same_model_family_name_drop_flag,3,,,,,,,,,,,,,,,,2,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,meta-llama/Llama-3-70b-chat-hf
72,0_b_same_model_family_not_name_drop_flag,13,,,,,,,,,,,,,,,,2,13.0,0.9230769230769231,0.26646935501059654,0.07390530175619407,1.0,12.0,-0.004105071195478332,0.013411764972941435,0.003871643058717866,0.9230769230769231,1.0,0.0,,,0.07692307692307693,meta-llama/Llama-3-70b-chat-hf
73,0_b_not_same_model_family_name_drop_flag,27,,,,,,,,,,,,,,,,2,27.0,0.9259259259259259,0.2618914004394621,0.05040102351405717,1.0,25.0,-6.0176848459199994e-05,0.00029451316926560727,5.890263385312145e-05,0.9259259259259259,2.0,-0.0012359619,0.0012359619,0.0008739570407782094,0.07407407407407407,meta-llama/Llama-3-70b-chat-hf
74,0_b_not_same_model_family_not_name_drop_flag,117,,,,,,,,,,,,,,,,2,117.0,0.8803418803418803,0.32456132557346196,0.030005705163786634,1.0,103.0,-0.018025948048474755,0.09177706896371947,0.009043063311405626,0.8803418803418803,14.0,-0.01586960839367857,0.03682726329601982,0.0098425001247301,0.11965811965811966,meta-llama/Llama-3-70b-chat-hf
75,0_b_same_model_family_name_drop_any_specific_flag,3,,,,,,,,,,,,,,,,2,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,meta-llama/Llama-3-70b-chat-hf
76,0_b_same_model_family_not_name_drop_any_specific_flag,13,,,,,,,,,,,,,,,,2,13.0,0.9230769230769231,0.26646935501059654,0.07390530175619407,1.0,12.0,-0.004105071195478332,0.013411764972941435,0.003871643058717866,0.9230769230769231,1.0,0.0,,,0.07692307692307693,meta-llama/Llama-3-70b-chat-hf
77,0_b_not_same_model_family_name_drop_any_specific_flag,33,,,,,,,,,,,,,,,,2,33.0,0.9090909090909091,0.28747978728803447,0.050043807505743665,1.0,30.0,-0.00027490853563266667,0.0012256768314636043,0.00022377694960135794,0.9090909090909091,3.0,-0.027191161266666666,0.036720064672314985,0.021200339223221527,0.09090909090909091,meta-llama/Llama-3-70b-chat-hf
78,0_b_not_same_model_family_not_name_drop_any_specific_flag,111,,,,,,,,,,,,,,,,2,111.0,0.8828828828828829,0.3215597891454909,0.030521104497993033,1.0,98.0,-0.018876834838116325,0.09400795224176567,0.00949623721651623,0.8828828828828829,13.0,-0.01100561211626923,0.033605886417836094,0.009320595895148222,0.11711711711711711,meta-llama/Llama-3-70b-chat-hf
79,1_all,160,,,,,,,,,,,,,,,,2,160.0,0.2875,0.45259667475579174,0.03578090884116835,1.0,46.0,-0.1793650103373159,0.6830683573965894,0.10071293480206554,0.2875,114.0,-0.007044168887651929,0.04711367991324119,0.004412600413814315,0.7125,meta-llama/Llama-3-70b-chat-hf
80,1_b_same_model_family,16,,,,,,,,,,,,,,,,2,16.0,0.0625,0.24206145913796356,0.06051536478449089,1.0,1.0,-0.47460938,,,0.0625,15.0,-0.010794392873866668,0.0319103244228606,0.008239210337454327,0.9375,meta-llama/Llama-3-70b-chat-hf
81,1_b_not_same_model_family,144,,,,,,,,,,,,,,,,2,144.0,0.3125,0.46351240544347894,0.03862603378695658,1.0,45.0,-0.1728040243448118,0.6891812080421005,0.10273706866650409,0.3125,99.0,-0.006475953132164847,0.048982444636082215,0.004922920914310338,0.6875,meta-llama/Llama-3-70b-chat-hf
82,1_b_name_drop_flag,30,,,,,,,,,,,,,,,,2,30.0,0.5,0.5,0.09128709291752768,1.0,15.0,-0.07418448889635267,0.24217786986062376,0.06253005711934552,0.5,15.0,-0.008691580755333335,0.031613165135689875,0.008162484139428787,0.5,meta-llama/Llama-3-70b-chat-hf
83,1_b_not_name_drop_flag,130,,,,,,,,,,,,,,,,2,130.0,0.23846153846153847,0.42614273798352437,0.03737519057179042,1.0,31.0,-0.23025881103455612,0.8099541610242179,0.14547206171859775,0.23846153846153847,99.0,-0.006794561028912323,0.049031829122805674,0.004927884241974763,0.7615384615384615,meta-llama/Llama-3-70b-chat-hf
84,1_b_name_drop_any_specific_flag,36,,,,,,,,,,,,,,,,2,36.0,0.4166666666666667,0.4930066485916347,0.08216777476527244,1.0,15.0,-0.07418448889635267,0.24217786986062376,0.06253005711934552,0.4166666666666667,21.0,-0.012253664311394762,0.037217464791993275,0.0081215166468411,0.5833333333333334,meta-llama/Llama-3-70b-chat-hf
85,1_b_not_name_drop_any_specific_flag,124,,,,,,,,,,,,,,,,2,124.0,0.25,0.4330127018922193,0.03888568855239095,1.0,31.0,-0.23025881103455612,0.8099541610242179,0.14547206171859775,0.25,93.0,-0.005867831211322902,0.04899628331914083,0.005080677902327515,0.75,meta-llama/Llama-3-70b-chat-hf
86,1_b_same_model_family_name_drop_flag,3,,,,,,,,,,,,,,,,2,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,3.0,-0.04262498848000001,0.0596301296091263,0.034427471381641345,1.0,meta-llama/Llama-3-70b-chat-hf
87,1_b_same_model_family_not_name_drop_flag,13,,,,,,,,,,,,,,,,2,13.0,0.07692307692307693,0.26646935501059654,0.07390530175619407,1.0,1.0,-0.47460938,,,0.07692307692307693,12.0,-0.0028367439723333333,0.00820225801012094,0.002367787935053044,0.9230769230769231,meta-llama/Llama-3-70b-chat-hf
