,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
45,0_c_same_model_family_name_drop_any_specific_flag,11,11.0,0.18181818181818182,0.38569460791993493,0.11629129983033294,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
46,0_c_same_model_family_not_name_drop_any_specific_flag,21,21.0,0.047619047619047616,0.21295885499997996,0.046471432045168244,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
47,0_c_not_same_model_family_name_drop_any_specific_flag,27,27.0,0.6666666666666666,0.4714045207910317,0.09072184232530289,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
48,0_c_not_same_model_family_not_name_drop_any_specific_flag,101,101.0,0.12871287128712872,0.33488187178787643,0.03332199167560704,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
49,1_all,160,160.0,0.9125,0.2825663638864329,0.022338832500826897,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
50,1_c_same_model_family,32,32.0,0.9375,0.24206145913796356,0.0427908248050911,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
51,1_c_not_same_model_family,128,128.0,0.90625,0.2914805954090255,0.025763488199751796,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
52,1_c_name_drop_flag,30,30.0,0.9666666666666667,0.17950549357115014,0.032773069341672505,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
53,1_c_not_name_drop_flag,130,130.0,0.9,0.3,0.026311740579210877,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
54,1_c_name_drop_any_specific_flag,38,38.0,0.9473684210526315,0.22329687826943603,0.036223536926930804,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
55,1_c_not_name_drop_any_specific_flag,122,122.0,0.9016393442622951,0.2978016741735238,0.026961696744011002,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
56,1_c_same_model_family_name_drop_flag,6,6.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
57,1_c_same_model_family_not_name_drop_flag,26,26.0,0.9230769230769231,0.26646935501059654,0.05225894003744289,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
58,1_c_not_same_model_family_name_drop_flag,24,24.0,0.9583333333333334,0.19982631347136331,0.04078937543219004,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
59,1_c_not_same_model_family_not_name_drop_flag,104,104.0,0.8942307692307693,0.3075420306099899,0.03015697721789016,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
60,1_c_same_model_family_name_drop_any_specific_flag,11,11.0,0.9090909090909091,0.28747978728803447,0.08667841720414475,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
61,1_c_same_model_family_not_name_drop_any_specific_flag,21,21.0,0.9523809523809523,0.21295885499998,0.04647143204516825,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
62,1_c_not_same_model_family_name_drop_any_specific_flag,27,27.0,0.9629629629629629,0.18885257457751053,0.03634469492315986,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
63,1_c_not_same_model_family_not_name_drop_any_specific_flag,101,101.0,0.8910891089108911,0.3115273806445995,0.030998132951008006,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-haiku-20240307
64,0_all,160,,,,,,,,,,,,,,,,2,160.0,0.18125,0.3852251776558744,0.030454724335889166,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
65,0_b_same_model_family,32,,,,,,,,,,,,,,,,2,32.0,0.0625,0.24206145913796356,0.0427908248050911,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
66,0_b_not_same_model_family,128,,,,,,,,,,,,,,,,2,128.0,0.2109375,0.4079741059108409,0.03606015710475929,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
67,0_b_name_drop_flag,30,,,,,,,,,,,,,,,,2,30.0,0.4,0.48989794855663565,0.08944271909999159,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
68,0_b_not_name_drop_flag,130,,,,,,,,,,,,,,,,2,130.0,0.13076923076923078,0.33714780001247885,0.029569818169266713,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
69,0_b_name_drop_any_specific_flag,38,,,,,,,,,,,,,,,,2,38.0,0.34210526315789475,0.47441464150841967,0.07696021735073709,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
70,0_b_not_name_drop_any_specific_flag,122,,,,,,,,,,,,,,,,2,122.0,0.13114754098360656,0.3375616439667869,0.030561395271872075,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
71,0_b_same_model_family_name_drop_flag,6,,,,,,,,,,,,,,,,2,6.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
72,0_b_same_model_family_not_name_drop_flag,26,,,,,,,,,,,,,,,,2,26.0,0.07692307692307693,0.26646935501059654,0.05225894003744289,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
73,0_b_not_same_model_family_name_drop_flag,24,,,,,,,,,,,,,,,,2,24.0,0.5,0.5,0.10206207261596577,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
74,0_b_not_same_model_family_not_name_drop_flag,104,,,,,,,,,,,,,,,,2,104.0,0.14423076923076922,0.3513235751239444,0.034450110868118715,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
75,0_b_same_model_family_name_drop_any_specific_flag,11,,,,,,,,,,,,,,,,2,11.0,0.09090909090909091,0.2874797872880344,0.08667841720414474,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
76,0_b_same_model_family_not_name_drop_any_specific_flag,21,,,,,,,,,,,,,,,,2,21.0,0.047619047619047616,0.21295885499998,0.04647143204516825,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
77,0_b_not_same_model_family_name_drop_any_specific_flag,27,,,,,,,,,,,,,,,,2,27.0,0.4444444444444444,0.4969039949999533,0.0956292184248745,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
78,0_b_not_same_model_family_not_name_drop_any_specific_flag,101,,,,,,,,,,,,,,,,2,101.0,0.1485148514851485,0.35560960388253404,0.03538447810589639,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
79,1_all,160,,,,,,,,,,,,,,,,2,160.0,0.88125,0.3234941073651884,0.02557445472292616,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
80,1_b_same_model_family,32,,,,,,,,,,,,,,,,2,32.0,0.90625,0.2914805954090255,0.05152697639950359,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
81,1_b_not_same_model_family,128,,,,,,,,,,,,,,,,2,128.0,0.875,0.33071891388307384,0.029231698334171417,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
82,1_b_name_drop_flag,30,,,,,,,,,,,,,,,,2,30.0,0.7333333333333333,0.4422166387140533,0.08073734277593311,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
83,1_b_not_name_drop_flag,130,,,,,,,,,,,,,,,,2,130.0,0.9153846153846154,0.27830850023270065,0.02440927019704023,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
84,1_b_name_drop_any_specific_flag,38,,,,,,,,,,,,,,,,2,38.0,0.7631578947368421,0.4251445900369345,0.06896755958184694,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
85,1_b_not_name_drop_any_specific_flag,122,,,,,,,,,,,,,,,,2,122.0,0.9180327868852459,0.27431476279805755,0.024835291700398648,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
86,1_b_same_model_family_name_drop_flag,6,,,,,,,,,,,,,,,,2,6.0,0.6666666666666666,0.4714045207910317,0.19245008972987526,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
87,1_b_same_model_family_not_name_drop_flag,26,,,,,,,,,,,,,,,,2,26.0,0.9615384615384616,0.1923076923076923,0.037714641372727696,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
88,1_b_not_same_model_family_name_drop_flag,24,,,,,,,,,,,,,,,,2,24.0,0.75,0.4330127018922193,0.08838834764831845,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
89,1_b_not_same_model_family_not_name_drop_flag,104,,,,,,,,,,,,,,,,2,104.0,0.9038461538461539,0.2948021099376133,0.02890772521577338,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
90,1_b_same_model_family_name_drop_any_specific_flag,11,,,,,,,,,,,,,,,,2,11.0,0.8181818181818182,0.385694607919935,0.11629129983033296,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
91,1_b_same_model_family_not_name_drop_any_specific_flag,21,,,,,,,,,,,,,,,,2,21.0,0.9523809523809523,0.21295885499997996,0.046471432045168244,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
92,1_b_not_same_model_family_name_drop_any_specific_flag,27,,,,,,,,,,,,,,,,2,27.0,0.7407407407407407,0.438228132081453,0.08433704334123125,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
93,1_b_not_same_model_family_not_name_drop_any_specific_flag,101,,,,,,,,,,,,,,,,2,101.0,0.9108910891089109,0.2849008825730328,0.028348697368381665,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
94,all,640,640.0,0.434375,0.4956746507286811,0.019593260933888402,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
95,all,640,,,,,,,,,,,,,,,,3,640.0,0.3328125,0.4712200545857,0.01862660814549604,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
96,0_all,204,204.0,0.09313725490196079,0.29062468348591447,0.0203477978106135,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
97,0_c_same_model_family,65,65.0,0.06153846153846154,0.24031537464328165,0.029807453711585635,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
98,0_c_not_same_model_family,139,139.0,0.1079136690647482,0.31027134752299035,0.02631687221658875,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
99,0_c_name_drop_flag,39,39.0,0.358974358974359,0.4796996649710181,0.07681342173272795,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
100,0_c_not_name_drop_flag,165,165.0,0.030303030303030304,0.17141982574219336,0.013345015334864978,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
101,0_c_name_drop_any_specific_flag,61,61.0,0.2459016393442623,0.4306205093955309,0.0551353064581181,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
102,0_c_not_name_drop_any_specific_flag,143,143.0,0.027972027972027972,0.16489267304267965,0.013789018034065246,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
103,0_c_same_model_family_name_drop_flag,9,9.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
104,0_c_same_model_family_not_name_drop_flag,56,56.0,0.07142857142857142,0.25753937681885636,0.0344151468449797,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
105,0_c_not_same_model_family_name_drop_flag,30,30.0,0.4666666666666667,0.49888765156985887,0.09108400680852977,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
106,0_c_not_same_model_family_not_name_drop_flag,109,109.0,0.009174311926605505,0.09534224628819508,0.0091321309586862,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
107,0_c_same_model_family_name_drop_any_specific_flag,26,26.0,0.038461538461538464,0.1923076923076923,0.037714641372727696,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
108,0_c_same_model_family_not_name_drop_any_specific_flag,39,39.0,0.07692307692307693,0.26646935501059654,0.04266924586347917,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
109,0_c_not_same_model_family_name_drop_any_specific_flag,35,35.0,0.4,0.48989794855663565,0.08280786712108251,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
110,0_c_not_same_model_family_not_name_drop_any_specific_flag,104,104.0,0.009615384615384616,0.09758549581819442,0.009569045142703856,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
111,1_all,224,224.0,0.7455357142857143,0.43555965493856763,0.029102053576457156,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
112,1_c_same_model_family,104,104.0,0.7019230769230769,0.4574134573948575,0.04485307971223693,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
113,1_c_not_same_model_family,120,120.0,0.7833333333333333,0.4119735698102758,0.037607869546836224,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
114,1_c_name_drop_flag,35,35.0,0.8857142857142857,0.318157963590287,0.0537785113208183,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
115,1_c_not_name_drop_flag,189,189.0,0.7195767195767195,0.449206037604045,0.03267493126907485,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
116,1_c_name_drop_any_specific_flag,56,56.0,0.875,0.33071891388307384,0.04419417382415922,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
117,1_c_not_name_drop_any_specific_flag,168,168.0,0.7023809523809523,0.4572110564207505,0.03527459882271441,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
118,1_c_same_model_family_name_drop_flag,18,18.0,0.7777777777777778,0.41573970964154905,0.09799078929868855,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
119,1_c_same_model_family_not_name_drop_flag,86,86.0,0.686046511627907,0.4640977219412816,0.05004494439432665,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
120,1_c_not_same_model_family_name_drop_flag,17,17.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
121,1_c_not_same_model_family_not_name_drop_flag,103,103.0,0.7475728155339806,0.43440499652809883,0.04280319616599939,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
122,1_c_same_model_family_name_drop_any_specific_flag,31,31.0,0.7741935483870968,0.4181123031230877,0.07509518648353264,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
123,1_c_same_model_family_not_name_drop_any_specific_flag,73,73.0,0.6712328767123288,0.46976515615019854,0.05498185278858865,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
124,1_c_not_same_model_family_name_drop_any_specific_flag,25,25.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
125,1_c_not_same_model_family_not_name_drop_any_specific_flag,95,95.0,0.7263157894736842,0.4458488123062606,0.04574312297291005,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
126,2_all,212,212.0,0.4339622641509434,0.4956198315684414,0.03403930978419769,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
127,2_c_same_model_family,75,75.0,0.4,0.4898979485566356,0.056568542494923796,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
128,2_c_not_same_model_family,137,137.0,0.45255474452554745,0.49774385755422834,0.04252512762829356,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-haiku-20240307
