,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
41,0_c_same_model_family_name_drop_flag,4,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
42,0_c_same_model_family_not_name_drop_flag,28,28.0,0.35714285714285715,0.47915742374995496,0.09055224157805535,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
43,0_c_not_same_model_family_name_drop_flag,16,16.0,0.9375,0.24206145913796356,0.06051536478449089,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
44,0_c_not_same_model_family_not_name_drop_flag,112,112.0,0.4732142857142857,0.4992820100005648,0.047177715448212795,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
45,0_c_same_model_family_name_drop_any_specific_flag,10,10.0,0.1,0.30000000000000004,0.09486832980505139,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
46,0_c_same_model_family_not_name_drop_any_specific_flag,22,22.0,0.45454545454545453,0.49792959773196915,0.10615894693111676,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
47,0_c_not_same_model_family_name_drop_any_specific_flag,17,17.0,0.8823529411764706,0.32218973970892123,0.07814248990059663,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
48,0_c_not_same_model_family_not_name_drop_any_specific_flag,111,111.0,0.4774774774774775,0.499492478401049,0.04740972796925881,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
49,1_all,160,160.0,0.7625,0.42555111326373,0.033642769468341924,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
50,1_c_same_model_family,32,32.0,0.59375,0.4911323014219285,0.08682074519880027,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
51,1_c_not_same_model_family,128,128.0,0.8046875,0.3964410767614148,0.03504077171486163,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
52,1_c_name_drop_flag,20,20.0,0.9,0.30000000000000004,0.0670820393249937,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
53,1_c_not_name_drop_flag,140,140.0,0.7428571428571429,0.43705881545081016,0.03693821174448577,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
54,1_c_name_drop_any_specific_flag,27,27.0,0.7037037037037037,0.4566232594791834,0.08787718725951696,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
55,1_c_not_name_drop_any_specific_flag,133,133.0,0.7744360902255639,0.41795314615600887,0.03624113398258469,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
56,1_c_same_model_family_name_drop_flag,4,4.0,0.5,0.5,0.25,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
57,1_c_same_model_family_not_name_drop_flag,28,28.0,0.6071428571428571,0.4883855118277623,0.09229618630166093,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
58,1_c_not_same_model_family_name_drop_flag,16,16.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
59,1_c_not_same_model_family_not_name_drop_flag,112,112.0,0.7767857142857143,0.41640085058432214,0.03934618201292432,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
60,1_c_same_model_family_name_drop_any_specific_flag,10,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
61,1_c_same_model_family_not_name_drop_any_specific_flag,22,22.0,0.7727272727272727,0.41907020260422223,0.08934606739851098,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
62,1_c_not_same_model_family_name_drop_any_specific_flag,17,17.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
63,1_c_not_same_model_family_not_name_drop_any_specific_flag,111,111.0,0.7747747747747747,0.4177305628601668,0.03964923038089192,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,claude-3-opus-20240229
64,0_all,160,,,,,,,,,,,,,,,,2,160.0,0.49375,0.49996093597400193,0.03952538246968649,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
65,0_b_same_model_family,32,,,,,,,,,,,,,,,,2,32.0,0.34375,0.47495887979908324,0.08396166117267452,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
66,0_b_not_same_model_family,128,,,,,,,,,,,,,,,,2,128.0,0.53125,0.4990224819584785,0.04410777261967271,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
67,0_b_name_drop_flag,20,,,,,,,,,,,,,,,,2,20.0,0.8,0.4,0.08944271909999159,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
68,0_b_not_name_drop_flag,140,,,,,,,,,,,,,,,,2,140.0,0.45,0.49749371855331004,0.042045893293604114,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
69,0_b_name_drop_any_specific_flag,27,,,,,,,,,,,,,,,,2,27.0,0.5925925925925926,0.4913518207933925,0.09456070200062597,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
70,0_b_not_name_drop_any_specific_flag,133,,,,,,,,,,,,,,,,2,133.0,0.47368421052631576,0.49930699897395453,0.04329540766634855,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
71,0_b_same_model_family_name_drop_flag,4,,,,,,,,,,,,,,,,2,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
72,0_b_same_model_family_not_name_drop_flag,28,,,,,,,,,,,,,,,,2,28.0,0.35714285714285715,0.47915742374995496,0.09055224157805535,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
73,0_b_not_same_model_family_name_drop_flag,16,,,,,,,,,,,,,,,,2,16.0,0.9375,0.24206145913796356,0.06051536478449089,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
74,0_b_not_same_model_family_not_name_drop_flag,112,,,,,,,,,,,,,,,,2,112.0,0.4732142857142857,0.4992820100005648,0.047177715448212795,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
75,0_b_same_model_family_name_drop_any_specific_flag,10,,,,,,,,,,,,,,,,2,10.0,0.1,0.30000000000000004,0.09486832980505139,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
76,0_b_same_model_family_not_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,2,22.0,0.45454545454545453,0.49792959773196915,0.10615894693111676,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
77,0_b_not_same_model_family_name_drop_any_specific_flag,17,,,,,,,,,,,,,,,,2,17.0,0.8823529411764706,0.32218973970892123,0.07814248990059663,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
78,0_b_not_same_model_family_not_name_drop_any_specific_flag,111,,,,,,,,,,,,,,,,2,111.0,0.4774774774774775,0.499492478401049,0.04740972796925881,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
79,1_all,160,,,,,,,,,,,,,,,,2,160.0,0.7625,0.42555111326373,0.033642769468341924,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
80,1_b_same_model_family,32,,,,,,,,,,,,,,,,2,32.0,0.59375,0.4911323014219285,0.08682074519880027,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
81,1_b_not_same_model_family,128,,,,,,,,,,,,,,,,2,128.0,0.8046875,0.3964410767614148,0.03504077171486163,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
82,1_b_name_drop_flag,20,,,,,,,,,,,,,,,,2,20.0,0.9,0.30000000000000004,0.0670820393249937,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
83,1_b_not_name_drop_flag,140,,,,,,,,,,,,,,,,2,140.0,0.7428571428571429,0.43705881545081016,0.03693821174448577,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
84,1_b_name_drop_any_specific_flag,27,,,,,,,,,,,,,,,,2,27.0,0.7037037037037037,0.4566232594791834,0.08787718725951696,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
85,1_b_not_name_drop_any_specific_flag,133,,,,,,,,,,,,,,,,2,133.0,0.7744360902255639,0.41795314615600887,0.03624113398258469,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
86,1_b_same_model_family_name_drop_flag,4,,,,,,,,,,,,,,,,2,4.0,0.5,0.5,0.25,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
87,1_b_same_model_family_not_name_drop_flag,28,,,,,,,,,,,,,,,,2,28.0,0.6071428571428571,0.4883855118277623,0.09229618630166093,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
88,1_b_not_same_model_family_name_drop_flag,16,,,,,,,,,,,,,,,,2,16.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
89,1_b_not_same_model_family_not_name_drop_flag,112,,,,,,,,,,,,,,,,2,112.0,0.7767857142857143,0.41640085058432214,0.03934618201292432,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
90,1_b_same_model_family_name_drop_any_specific_flag,10,,,,,,,,,,,,,,,,2,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
91,1_b_same_model_family_not_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,2,22.0,0.7727272727272727,0.41907020260422223,0.08934606739851098,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
92,1_b_not_same_model_family_name_drop_any_specific_flag,17,,,,,,,,,,,,,,,,2,17.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
93,1_b_not_same_model_family_not_name_drop_any_specific_flag,111,,,,,,,,,,,,,,,,2,111.0,0.7747747747747747,0.4177305628601668,0.03964923038089192,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
94,all,640,640.0,0.415625,0.4928294424798503,0.019480794202840847,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
95,all,640,,,,,,,,,,,,,,,,3,640.0,0.415625,0.4928294424798503,0.019480794202840847,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-opus-20240229
96,0_all,202,202.0,0.24257425742574257,0.4286396937523311,0.030158983609808437,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
97,0_c_same_model_family,86,86.0,0.08139534883720931,0.2734413027047639,0.02948593397901556,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
98,0_c_not_same_model_family,116,116.0,0.3620689655172414,0.48059861602642606,0.04462246126522514,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
99,0_c_name_drop_flag,25,25.0,0.68,0.46647615158762407,0.09329523031752482,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
100,0_c_not_name_drop_flag,177,177.0,0.1807909604519774,0.3848448896254554,0.028926713268416063,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
101,0_c_name_drop_any_specific_flag,44,44.0,0.38636363636363635,0.48691557467337615,0.07340528480781205,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
102,0_c_not_name_drop_any_specific_flag,158,158.0,0.20253164556962025,0.4018862750984189,0.03197235535647985,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
103,0_c_same_model_family_name_drop_flag,8,8.0,0.375,0.4841229182759271,0.1711632992203644,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
104,0_c_same_model_family_not_name_drop_flag,78,78.0,0.05128205128205128,0.2205724427446828,0.024974911128497805,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
105,0_c_not_same_model_family_name_drop_flag,17,17.0,0.8235294117647058,0.3812200410828153,0.09245944094039715,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
106,0_c_not_same_model_family_not_name_drop_flag,99,99.0,0.2828282828282828,0.4503736729213727,0.04526425722831634,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
107,0_c_same_model_family_name_drop_any_specific_flag,24,24.0,0.125,0.33071891388307384,0.06750771560841522,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
108,0_c_same_model_family_not_name_drop_any_specific_flag,62,62.0,0.06451612903225806,0.24567010018915836,0.031200133924172636,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
109,0_c_not_same_model_family_name_drop_any_specific_flag,20,20.0,0.7,0.45825756949558394,0.10246950765959596,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
110,0_c_not_same_model_family_not_name_drop_any_specific_flag,96,96.0,0.2916666666666667,0.45452967144315476,0.04639024033294232,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
111,1_all,229,229.0,0.3537117903930131,0.47812107225051503,0.03159512978126722,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
112,1_c_same_model_family,97,97.0,0.24742268041237114,0.4315144234320896,0.043813651503161695,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
113,1_c_not_same_model_family,132,132.0,0.4318181818181818,0.4953294254023493,0.04311289264996183,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
114,1_c_name_drop_flag,27,27.0,0.6296296296296297,0.4829038818668629,0.09293489539618284,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
115,1_c_not_name_drop_flag,202,202.0,0.31683168316831684,0.4652411930483457,0.032734256113620776,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
116,1_c_name_drop_any_specific_flag,50,50.0,0.34,0.4737087712930804,0.0669925368977769,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
117,1_c_not_name_drop_any_specific_flag,179,179.0,0.3575418994413408,0.4792762142911109,0.035822786168247314,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
118,1_c_same_model_family_name_drop_flag,14,14.0,0.2857142857142857,0.45175395145262565,0.12073632210407381,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
119,1_c_same_model_family_not_name_drop_flag,83,83.0,0.24096385542168675,0.4276684180553939,0.04694270742881184,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
120,1_c_not_same_model_family_name_drop_flag,13,13.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
121,1_c_not_same_model_family_not_name_drop_flag,119,119.0,0.3697478991596639,0.48273635685193517,0.04425236927870432,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
122,1_c_same_model_family_name_drop_any_specific_flag,36,36.0,0.1111111111111111,0.31426968052735443,0.05237828008789241,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
123,1_c_same_model_family_not_name_drop_any_specific_flag,61,61.0,0.32786885245901637,0.4694367561729952,0.06010521758620995,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
124,1_c_not_same_model_family_name_drop_any_specific_flag,14,14.0,0.9285714285714286,0.25753937681885636,0.0688302936899594,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
125,1_c_not_same_model_family_not_name_drop_any_specific_flag,118,118.0,0.3728813559322034,0.4835709361927832,0.04451631298124059,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
126,2_all,209,209.0,0.6507177033492823,0.47674329979257996,0.032977023601776775,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
127,2_c_same_model_family,86,86.0,0.46511627906976744,0.49878164161691213,0.05378500763851519,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
128,2_c_not_same_model_family,123,123.0,0.7804878048780488,0.4139161645970035,0.03732156369151249,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
129,2_c_name_drop_flag,28,28.0,0.75,0.4330127018922193,0.08183170883849714,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
130,2_c_not_name_drop_flag,181,181.0,0.6353591160220995,0.4813293152403206,0.035776926243528726,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,claude-3-opus-20240229
