,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
10,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
11,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
12,-1_c_not_same_model_family_not_name_drop_flag,160,160.0,0.31875,0.4659918856589672,0.036839893245977244,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
13,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
14,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
15,-1_c_not_same_model_family_name_drop_any_specific_flag,20,20.0,0.3,0.45825756949558394,0.10246950765959596,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
16,-1_c_not_same_model_family_not_name_drop_any_specific_flag,140,140.0,0.32142857142857145,0.4670248868079293,0.03947080701498253,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
17,0_all,16,16.0,0.6875,0.46351240544347894,0.11587810136086973,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
18,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
19,0_c_not_same_model_family,16,16.0,0.6875,0.46351240544347894,0.11587810136086973,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
20,0_c_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
21,0_c_not_name_drop_flag,15,15.0,0.7333333333333333,0.44221663871405326,0.11417984514369002,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
22,0_c_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
23,0_c_not_name_drop_any_specific_flag,15,15.0,0.7333333333333333,0.44221663871405326,0.11417984514369002,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
24,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
25,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
26,0_c_not_same_model_family_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
27,0_c_not_same_model_family_not_name_drop_flag,15,15.0,0.7333333333333333,0.44221663871405326,0.11417984514369002,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
28,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
29,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,gemini-1.0-pro
30,0_c_not_same_model_family_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
31,0_c_not_same_model_family_not_name_drop_any_specific_flag,15,15.0,0.7333333333333333,0.44221663871405326,0.11417984514369002,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,gemini-1.0-pro
32,all,320,320.0,0.49375,0.49996093597400193,0.027948665973307207,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
33,all,320,,,,,,,,,,,,,,,,2,320.0,0.55,0.4974937185533099,0.02781074432660873,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
34,0_all,160,160.0,0.5125,0.4998437255783052,0.03951611617429021,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
35,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
36,0_c_not_same_model_family,160,160.0,0.5125,0.4998437255783052,0.03951611617429021,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
37,0_c_name_drop_flag,10,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
38,0_c_not_name_drop_flag,150,150.0,0.5333333333333333,0.4988876515698588,0.04073400617738524,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
39,0_c_name_drop_any_specific_flag,22,22.0,0.36363636363636365,0.4810456929208346,0.10255928633050293,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
40,0_c_not_name_drop_any_specific_flag,138,138.0,0.5362318840579711,0.49868552272710875,0.04245093080162917,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
41,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
42,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
43,0_c_not_same_model_family_name_drop_flag,10,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
44,0_c_not_same_model_family_not_name_drop_flag,150,150.0,0.5333333333333333,0.4988876515698588,0.04073400617738524,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
45,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
46,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
47,0_c_not_same_model_family_name_drop_any_specific_flag,22,22.0,0.36363636363636365,0.4810456929208346,0.10255928633050293,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
48,0_c_not_same_model_family_not_name_drop_any_specific_flag,138,138.0,0.5362318840579711,0.49868552272710875,0.04245093080162917,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
49,1_all,160,160.0,0.475,0.4993746088859544,0.03947902924338439,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
50,1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
51,1_c_not_same_model_family,160,160.0,0.475,0.4993746088859544,0.03947902924338439,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
52,1_c_name_drop_flag,10,10.0,0.3,0.45825756949558405,0.14491376746189438,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
53,1_c_not_name_drop_flag,150,150.0,0.4866666666666667,0.4998221906060416,0.04081031097016392,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
54,1_c_name_drop_any_specific_flag,22,22.0,0.4090909090909091,0.4916660830178166,0.10482356110715553,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
55,1_c_not_name_drop_any_specific_flag,138,138.0,0.4855072463768116,0.49978991595711253,0.042544942996585816,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
56,1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
57,1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
58,1_c_not_same_model_family_name_drop_flag,10,10.0,0.3,0.45825756949558405,0.14491376746189438,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
59,1_c_not_same_model_family_not_name_drop_flag,150,150.0,0.4866666666666667,0.4998221906060416,0.04081031097016392,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
60,1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
61,1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,gemini-1.0-pro
62,1_c_not_same_model_family_name_drop_any_specific_flag,22,22.0,0.4090909090909091,0.4916660830178166,0.10482356110715553,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
63,1_c_not_same_model_family_not_name_drop_any_specific_flag,138,138.0,0.4855072463768116,0.49978991595711253,0.042544942996585816,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,gemini-1.0-pro
64,0_all,160,,,,,,,,,,,,,,,,2,160.0,0.56875,0.4952508833914383,0.03915302011818501,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
65,0_b_same_model_family,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
66,0_b_not_same_model_family,160,,,,,,,,,,,,,,,,2,160.0,0.56875,0.4952508833914383,0.03915302011818501,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
67,0_b_name_drop_flag,10,,,,,,,,,,,,,,,,2,10.0,0.6,0.4898979485566356,0.15491933384829665,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
68,0_b_not_name_drop_flag,150,,,,,,,,,,,,,,,,2,150.0,0.5666666666666667,0.49553562491061687,0.04046031434674028,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
69,0_b_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,2,22.0,0.5454545454545454,0.49792959773196915,0.10615894693111676,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
70,0_b_not_name_drop_any_specific_flag,138,,,,,,,,,,,,,,,,2,138.0,0.572463768115942,0.49472113590429806,0.04211345978429202,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
71,0_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
72,0_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
73,0_b_not_same_model_family_name_drop_flag,10,,,,,,,,,,,,,,,,2,10.0,0.6,0.4898979485566356,0.15491933384829665,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
74,0_b_not_same_model_family_not_name_drop_flag,150,,,,,,,,,,,,,,,,2,150.0,0.5666666666666667,0.49553562491061687,0.04046031434674028,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
75,0_b_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
76,0_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
77,0_b_not_same_model_family_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,2,22.0,0.5454545454545454,0.49792959773196915,0.10615894693111676,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
78,0_b_not_same_model_family_not_name_drop_any_specific_flag,138,,,,,,,,,,,,,,,,2,138.0,0.572463768115942,0.49472113590429806,0.04211345978429202,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
79,1_all,160,,,,,,,,,,,,,,,,2,160.0,0.53125,0.4990224819584785,0.039451191165476865,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
80,1_b_same_model_family,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
81,1_b_not_same_model_family,160,,,,,,,,,,,,,,,,2,160.0,0.53125,0.4990224819584785,0.039451191165476865,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
82,1_b_name_drop_flag,10,,,,,,,,,,,,,,,,2,10.0,0.7,0.45825756949558394,0.14491376746189435,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
83,1_b_not_name_drop_flag,150,,,,,,,,,,,,,,,,2,150.0,0.52,0.49959983987187184,0.040792156108742275,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
84,1_b_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,2,22.0,0.5909090909090909,0.49166608301781667,0.10482356110715554,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
85,1_b_not_name_drop_any_specific_flag,138,,,,,,,,,,,,,,,,2,138.0,0.5217391304347826,0.49952718665548074,0.04252257799320224,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
86,1_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
87,1_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
88,1_b_not_same_model_family_name_drop_flag,10,,,,,,,,,,,,,,,,2,10.0,0.7,0.45825756949558394,0.14491376746189435,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
89,1_b_not_same_model_family_not_name_drop_flag,150,,,,,,,,,,,,,,,,2,150.0,0.52,0.49959983987187184,0.040792156108742275,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
90,1_b_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
91,1_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,gemini-1.0-pro
92,1_b_not_same_model_family_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,2,22.0,0.5909090909090909,0.49166608301781667,0.10482356110715554,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
93,1_b_not_same_model_family_not_name_drop_any_specific_flag,138,,,,,,,,,,,,,,,,2,138.0,0.5217391304347826,0.49952718665548074,0.04252257799320224,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
94,all,640,640.0,0.321875,0.46719533856300405,0.018467517275907376,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
95,all,640,,,,,,,,,,,,,,,,3,640.0,0.390625,0.48789046862487484,0.01928556411926904,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
96,0_all,228,228.0,0.14035087719298245,0.3473506995302339,0.023003862038848626,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
97,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
98,0_c_not_same_model_family,228,228.0,0.14035087719298245,0.3473506995302339,0.023003862038848626,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
99,0_c_name_drop_flag,17,17.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
100,0_c_not_name_drop_flag,211,211.0,0.15165876777251186,0.35868981854833176,0.024693225458728898,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
101,0_c_name_drop_any_specific_flag,51,51.0,0.0392156862745098,0.1941077438551307,0.02718052078759498,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
102,0_c_not_name_drop_any_specific_flag,177,177.0,0.1694915254237288,0.37518548510472294,0.028200667964327953,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
103,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
104,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
105,0_c_not_same_model_family_name_drop_flag,17,17.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
106,0_c_not_same_model_family_not_name_drop_flag,211,211.0,0.15165876777251186,0.35868981854833176,0.024693225458728898,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
107,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
108,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
109,0_c_not_same_model_family_name_drop_any_specific_flag,51,51.0,0.0392156862745098,0.1941077438551307,0.02718052078759498,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
110,0_c_not_same_model_family_not_name_drop_any_specific_flag,177,177.0,0.1694915254237288,0.37518548510472294,0.028200667964327953,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
111,1_all,200,200.0,0.135,0.34172357249683555,0.02416350554038052,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
112,1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
113,1_c_not_same_model_family,200,200.0,0.135,0.34172357249683555,0.02416350554038052,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
114,1_c_name_drop_flag,7,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
115,1_c_not_name_drop_flag,193,193.0,0.13989637305699482,0.34687948607908903,0.024968931769134083,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
116,1_c_name_drop_any_specific_flag,34,34.0,0.11764705882352941,0.32218973970892123,0.05525508450751319,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
117,1_c_not_name_drop_any_specific_flag,166,166.0,0.13855421686746988,0.34548074599854617,0.026814506262818765,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
118,1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
119,1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
120,1_c_not_same_model_family_name_drop_flag,7,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
121,1_c_not_same_model_family_not_name_drop_flag,193,193.0,0.13989637305699482,0.34687948607908903,0.024968931769134083,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
122,1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
123,1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
124,1_c_not_same_model_family_name_drop_any_specific_flag,34,34.0,0.11764705882352941,0.32218973970892123,0.05525508450751319,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
125,1_c_not_same_model_family_not_name_drop_any_specific_flag,166,166.0,0.13855421686746988,0.34548074599854617,0.026814506262818765,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
126,2_all,212,212.0,0.6933962264150944,0.461083397671616,0.03166733776577541,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
127,2_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
128,2_c_not_same_model_family,212,212.0,0.6933962264150944,0.461083397671616,0.03166733776577541,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
129,2_c_name_drop_flag,16,16.0,0.125,0.33071891388307384,0.08267972847076846,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
130,2_c_not_name_drop_flag,196,196.0,0.7397959183673469,0.43874584617334067,0.031338989012381475,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
131,2_c_name_drop_any_specific_flag,40,40.0,0.375,0.4841229182759271,0.07654655446197431,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
132,2_c_not_name_drop_any_specific_flag,172,172.0,0.7674418604651163,0.42246284010662666,0.03221248956745616,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
133,2_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
134,2_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
135,2_c_not_same_model_family_name_drop_flag,16,16.0,0.125,0.33071891388307384,0.08267972847076846,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
136,2_c_not_same_model_family_not_name_drop_flag,196,196.0,0.7397959183673469,0.43874584617334067,0.031338989012381475,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
137,2_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
138,2_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,gemini-1.0-pro
139,2_c_not_same_model_family_name_drop_any_specific_flag,40,40.0,0.375,0.4841229182759271,0.07654655446197431,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
140,2_c_not_same_model_family_not_name_drop_any_specific_flag,172,172.0,0.7674418604651163,0.42246284010662666,0.03221248956745616,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,gemini-1.0-pro
141,0_all,203,,,,,,,,,,,,,,,,3,203.0,0.17733990147783252,0.38195609802916514,0.026808062608036046,1.0,0.0,,,,0.0,0.0,,,,0.0,gemini-1.0-pro
