,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
16,-1_c_not_same_model_family_not_name_drop_any_specific_flag,137,137.0,0.8686131386861314,0.3378229624936097,0.028862163495897757,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
17,0_all,16,16.0,0.125,0.33071891388307384,0.08267972847076846,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
18,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,command-r-plus
19,0_c_not_same_model_family,16,16.0,0.125,0.33071891388307384,0.08267972847076846,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
20,0_c_name_drop_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
21,0_c_not_name_drop_flag,15,15.0,0.06666666666666667,0.24944382578492946,0.06440611887195306,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
22,0_c_name_drop_any_specific_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
23,0_c_not_name_drop_any_specific_flag,15,15.0,0.06666666666666667,0.24944382578492946,0.06440611887195306,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
24,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,command-r-plus
25,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,command-r-plus
26,0_c_not_same_model_family_name_drop_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
27,0_c_not_same_model_family_not_name_drop_flag,15,15.0,0.06666666666666667,0.24944382578492946,0.06440611887195306,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
28,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,command-r-plus
29,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,,,,,,,,,,,,,,,,command-r-plus
30,0_c_not_same_model_family_name_drop_any_specific_flag,1,1.0,1.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
31,0_c_not_same_model_family_not_name_drop_any_specific_flag,15,15.0,0.06666666666666667,0.24944382578492946,0.06440611887195306,1.0,0.0,,,,0.0,0.0,,,,0.0,1,,,,,,,,,,,,,,,,command-r-plus
32,all,320,320.0,0.6,0.48989794855663565,0.027386127875258306,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
33,all,320,,,,,,,,,,,,,,,,2,320.0,0.5125,0.49984372557830514,0.027942113712996014,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
34,0_all,160,160.0,0.40625,0.4911323014219285,0.03882741762434118,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
35,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
36,0_c_not_same_model_family,160,160.0,0.40625,0.4911323014219285,0.03882741762434118,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
37,0_c_name_drop_flag,10,10.0,0.8,0.4,0.12649110640673517,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
38,0_c_not_name_drop_flag,150,150.0,0.38,0.48538644398046393,0.039631637193871604,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
39,0_c_name_drop_any_specific_flag,24,24.0,0.4166666666666667,0.4930066485916347,0.10063456073742667,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
40,0_c_not_name_drop_any_specific_flag,136,136.0,0.40441176470588236,0.49077784105780126,0.042083852680354,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
41,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
42,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
43,0_c_not_same_model_family_name_drop_flag,10,10.0,0.8,0.4,0.12649110640673517,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
44,0_c_not_same_model_family_not_name_drop_flag,150,150.0,0.38,0.48538644398046393,0.039631637193871604,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
45,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
46,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
47,0_c_not_same_model_family_name_drop_any_specific_flag,24,24.0,0.4166666666666667,0.4930066485916347,0.10063456073742667,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
48,0_c_not_same_model_family_not_name_drop_any_specific_flag,136,136.0,0.40441176470588236,0.49077784105780126,0.042083852680354,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
49,1_all,160,160.0,0.79375,0.40461208274098787,0.031987393757150644,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
50,1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
51,1_c_not_same_model_family,160,160.0,0.79375,0.40461208274098787,0.031987393757150644,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
52,1_c_name_drop_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
53,1_c_not_name_drop_flag,150,150.0,0.78,0.41424630354415953,0.03382306905057552,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
54,1_c_name_drop_any_specific_flag,24,24.0,0.8333333333333334,0.37267799624996495,0.07607257743127308,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
55,1_c_not_name_drop_any_specific_flag,136,136.0,0.7867647058823529,0.40959248462368986,0.03512226579898381,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
56,1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
57,1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
58,1_c_not_same_model_family_name_drop_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
59,1_c_not_same_model_family_not_name_drop_flag,150,150.0,0.78,0.41424630354415953,0.03382306905057552,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
60,1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
61,1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,2,,,,,,,,,,,,,,,,command-r-plus
62,1_c_not_same_model_family_name_drop_any_specific_flag,24,24.0,0.8333333333333334,0.37267799624996495,0.07607257743127308,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
63,1_c_not_same_model_family_not_name_drop_any_specific_flag,136,136.0,0.7867647058823529,0.40959248462368986,0.03512226579898381,1.0,0.0,,,,0.0,0.0,,,,0.0,2,,,,,,,,,,,,,,,,command-r-plus
64,0_all,160,,,,,,,,,,,,,,,,2,160.0,0.31875,0.4659918856589672,0.036839893245977244,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
65,0_b_same_model_family,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
66,0_b_not_same_model_family,160,,,,,,,,,,,,,,,,2,160.0,0.31875,0.4659918856589672,0.036839893245977244,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
67,0_b_name_drop_flag,10,,,,,,,,,,,,,,,,2,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
68,0_b_not_name_drop_flag,150,,,,,,,,,,,,,,,,2,150.0,0.32666666666666666,0.46899419565230827,0.03829321572250587,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
69,0_b_name_drop_any_specific_flag,24,,,,,,,,,,,,,,,,2,24.0,0.25,0.4330127018922193,0.08838834764831845,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
70,0_b_not_name_drop_any_specific_flag,136,,,,,,,,,,,,,,,,2,136.0,0.33088235294117646,0.4705307869345929,0.04034768211263698,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
71,0_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
72,0_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
73,0_b_not_same_model_family_name_drop_flag,10,,,,,,,,,,,,,,,,2,10.0,0.2,0.4000000000000001,0.1264911064067352,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
74,0_b_not_same_model_family_not_name_drop_flag,150,,,,,,,,,,,,,,,,2,150.0,0.32666666666666666,0.46899419565230827,0.03829321572250587,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
75,0_b_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
76,0_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
77,0_b_not_same_model_family_name_drop_any_specific_flag,24,,,,,,,,,,,,,,,,2,24.0,0.25,0.4330127018922193,0.08838834764831845,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
78,0_b_not_same_model_family_not_name_drop_any_specific_flag,136,,,,,,,,,,,,,,,,2,136.0,0.33088235294117646,0.4705307869345929,0.04034768211263698,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
79,1_all,160,,,,,,,,,,,,,,,,2,160.0,0.70625,0.4554788002750512,0.036008760869752236,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
80,1_b_same_model_family,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
81,1_b_not_same_model_family,160,,,,,,,,,,,,,,,,2,160.0,0.70625,0.4554788002750512,0.036008760869752236,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
82,1_b_name_drop_flag,10,,,,,,,,,,,,,,,,2,10.0,0.4,0.4898979485566356,0.15491933384829665,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
83,1_b_not_name_drop_flag,150,,,,,,,,,,,,,,,,2,150.0,0.7266666666666667,0.4456705310228872,0.03638884648004315,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
84,1_b_name_drop_any_specific_flag,24,,,,,,,,,,,,,,,,2,24.0,0.6666666666666666,0.4714045207910317,0.09622504486493763,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
85,1_b_not_name_drop_any_specific_flag,136,,,,,,,,,,,,,,,,2,136.0,0.7132352941176471,0.45225071513769943,0.038780178887901626,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
86,1_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
87,1_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
88,1_b_not_same_model_family_name_drop_flag,10,,,,,,,,,,,,,,,,2,10.0,0.4,0.4898979485566356,0.15491933384829665,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
89,1_b_not_same_model_family_not_name_drop_flag,150,,,,,,,,,,,,,,,,2,150.0,0.7266666666666667,0.4456705310228872,0.03638884648004315,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
90,1_b_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
91,1_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,2,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
92,1_b_not_same_model_family_name_drop_any_specific_flag,24,,,,,,,,,,,,,,,,2,24.0,0.6666666666666666,0.4714045207910317,0.09622504486493763,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
93,1_b_not_same_model_family_not_name_drop_any_specific_flag,136,,,,,,,,,,,,,,,,2,136.0,0.7132352941176471,0.45225071513769943,0.038780178887901626,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
94,all,640,640.0,0.425,0.49434299833212975,0.019540622751079352,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
95,all,640,,,,,,,,,,,,,,,,3,640.0,0.321875,0.46719533856300405,0.018467517275907376,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
96,0_all,221,221.0,0.3393665158371041,0.4734943334039898,0.03185067561922833,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
97,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
98,0_c_not_same_model_family,221,221.0,0.3393665158371041,0.4734943334039898,0.03185067561922833,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
99,0_c_name_drop_flag,19,19.0,0.6842105263157895,0.46482951928041294,0.10663920529041636,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
100,0_c_not_name_drop_flag,202,202.0,0.3069306930693069,0.4612203841129551,0.03245135298414373,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
101,0_c_name_drop_any_specific_flag,55,55.0,0.3090909090909091,0.462118728259594,0.06231207660686132,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
102,0_c_not_name_drop_any_specific_flag,166,166.0,0.3493975903614458,0.47677973343155133,0.03700528407490238,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
103,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
104,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
105,0_c_not_same_model_family_name_drop_flag,19,19.0,0.6842105263157895,0.46482951928041294,0.10663920529041636,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
106,0_c_not_same_model_family_not_name_drop_flag,202,202.0,0.3069306930693069,0.4612203841129551,0.03245135298414373,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
107,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
108,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
109,0_c_not_same_model_family_name_drop_any_specific_flag,55,55.0,0.3090909090909091,0.462118728259594,0.06231207660686132,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
110,0_c_not_same_model_family_not_name_drop_any_specific_flag,166,166.0,0.3493975903614458,0.47677973343155133,0.03700528407490238,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
111,1_all,205,205.0,0.11219512195121951,0.3156063633096939,0.022042904567315044,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
112,1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
113,1_c_not_same_model_family,205,205.0,0.11219512195121951,0.3156063633096939,0.022042904567315044,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
114,1_c_name_drop_flag,7,7.0,0.8571428571428571,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
115,1_c_not_name_drop_flag,198,198.0,0.08585858585858586,0.2801551161284579,0.019909757149758817,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
116,1_c_name_drop_any_specific_flag,47,47.0,0.14893617021276595,0.3560255432059895,0.05193166283277495,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
117,1_c_not_name_drop_any_specific_flag,158,158.0,0.10126582278481013,0.3016803870332402,0.024000402939724767,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
118,1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
119,1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
120,1_c_not_same_model_family_name_drop_flag,7,7.0,0.8571428571428571,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
121,1_c_not_same_model_family_not_name_drop_flag,198,198.0,0.08585858585858586,0.2801551161284579,0.019909757149758817,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
122,1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
123,1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
124,1_c_not_same_model_family_name_drop_any_specific_flag,47,47.0,0.14893617021276595,0.3560255432059895,0.05193166283277495,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
125,1_c_not_same_model_family_not_name_drop_any_specific_flag,158,158.0,0.10126582278481013,0.3016803870332402,0.024000402939724767,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
126,2_all,214,214.0,0.8130841121495327,0.38984399279652726,0.026649186721081023,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
127,2_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
128,2_c_not_same_model_family,214,214.0,0.8130841121495327,0.38984399279652726,0.026649186721081023,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
129,2_c_name_drop_flag,14,14.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
130,2_c_not_name_drop_flag,200,200.0,0.8,0.4,0.0282842712474619,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
131,2_c_name_drop_any_specific_flag,53,53.0,0.8301886792452831,0.3754669573987245,0.05157435301238719,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
132,2_c_not_name_drop_any_specific_flag,161,161.0,0.8074534161490683,0.394299881940469,0.031075184013613245,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
133,2_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
134,2_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
135,2_c_not_same_model_family_name_drop_flag,14,14.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
136,2_c_not_same_model_family_not_name_drop_flag,200,200.0,0.8,0.4,0.0282842712474619,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
137,2_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
138,2_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,,,,,,,,,,,,,,,,command-r-plus
139,2_c_not_same_model_family_name_drop_any_specific_flag,53,53.0,0.8301886792452831,0.3754669573987245,0.05157435301238719,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
140,2_c_not_same_model_family_not_name_drop_any_specific_flag,161,161.0,0.8074534161490683,0.394299881940469,0.031075184013613245,1.0,0.0,,,,0.0,0.0,,,,0.0,3,,,,,,,,,,,,,,,,command-r-plus
141,0_all,217,,,,,,,,,,,,,,,,3,217.0,0.1935483870967742,0.39507899077148034,0.026819709458404513,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
142,0_b_same_model_family,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
143,0_b_not_same_model_family,217,,,,,,,,,,,,,,,,3,217.0,0.1935483870967742,0.39507899077148034,0.026819709458404513,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
144,0_b_name_drop_flag,9,,,,,,,,,,,,,,,,3,9.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
145,0_b_not_name_drop_flag,208,,,,,,,,,,,,,,,,3,208.0,0.20192307692307693,0.4014351104836174,0.02783451681961989,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
146,0_b_name_drop_any_specific_flag,51,,,,,,,,,,,,,,,,3,51.0,0.13725490196078433,0.34411625048596556,0.04818591321458915,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
147,0_b_not_name_drop_any_specific_flag,166,,,,,,,,,,,,,,,,3,166.0,0.21084337349397592,0.407907398005547,0.031659754140150764,1.0,0.0,,,,0.0,0.0,,,,0.0,command-r-plus
148,0_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,0.0,,,,,0.0,,,,,0.0,,,,,command-r-plus
